APPL_ID,ACC_DATE,Riparian,Pre1914
S023214,09/24/2013,Y,Y
S018854,01/06/2012,Y,Y
S021116,07/11/2012,Y,Y
S016856,04/04/2012,Y,Y
S018032,10/25/2011,Y,Y
S021299,08/03/2012,Y,Y
S024126,01/10/2014,Y,Y
S024199,01/21/2014,Y,Y
S024958,07/10/2015,Y,Y
S024306,02/06/2014,,Y
S024627,09/12/2014,,Y
S025760,09/01/2016,,Y
S025448,04/29/2016,Y,Y
S025822,10/07/2016,Y,Y
S025610,08/10/2016,Y,Y
S025986,01/13/2017,,Y
S027993,10/16/2018,Y,Y
S001783,01/01/1967,,Y
S002128,07/03/1967,,Y
S010142,10/31/1980,,Y
S002579,07/03/1967,,Y
S010757,03/08/1982,Y,Y
S000458,03/30/1967,Y,Y
S000656,05/12/1967,,Y
S000666,05/16/1967,,Y
S000719,05/19/1967,,Y
S000742,05/29/1967,,Y
S000931,06/12/1967,,Y
S011544,01/16/1985,,Y
S015857,10/17/2005,,Y
S014037,07/08/1993,,Y
S014108,09/20/1993,,Y
S004704,01/01/1969,,Y
S004705,01/01/1969,,Y
S004754,01/26/1986,,Y
S005245,07/24/1970,Y,Y
S014408,07/05/1995,Y,Y
S008701,02/16/1976,,Y
S008768,05/08/1976,Y,Y
S008947,09/16/1976,,Y
S008009,01/01/1972,Y,Y
S015302,08/10/2000,,Y
S015326,08/07/2000,Y,Y
S008181,01/01/1973,,Y
S009802,05/07/1979,Y,Y
S016234,04/14/2009,Y,Y
S019033,07/01/2010,Y,Y
S017004,07/12/2011,Y,Y
S016389,10/14/2009,Y,Y
S016603,06/22/2010,Y,Y
S017275,07/01/2010,Y,Y
S017098,07/01/2010,Y,Y
S018967,07/02/2010,Y,Y
S016426,06/23/2010,Y,Y
S016944,06/30/2010,Y,Y
S016871,06/25/2010,Y,Y
S021142,07/24/2012,,Y
S020577,12/23/2011,Y,Y
S021640,08/24/2012,Y,Y
S018317,10/26/2011,Y,Y
S019580,12/20/2011,Y,Y
S019178,01/27/2012,Y,Y
S019327,11/28/2011,Y,Y
S019344,04/20/2012,Y,Y
S021532,08/20/2012,Y,Y
S021467,08/15/2012,Y,Y
S017760,11/02/2011,Y,Y
S020381,02/24/2012,Y,Y
S019831,12/21/2011,Y,Y
S023619,10/24/2013,Y,Y
S023803,11/27/2013,Y,Y
S018903,11/17/2011,Y,Y
S019129,11/18/2011,Y,Y
S020986,03/29/2012,Y,Y
S021278,08/02/2012,Y,Y
S020082,12/29/2011,Y,Y
S019389,04/23/2012,,Y
S023325,10/04/2013,,Y
S023550,10/18/2013,Y,Y
S018655,12/29/2011,Y,Y
S019062,01/05/2012,Y,Y
S019719,12/19/2011,Y,Y
S021440,08/13/2012,Y,Y
S020390,03/01/2012,Y,Y
S021022,03/30/2012,Y,Y
S021406,08/09/2012,Y,Y
S020543,12/22/2011,Y,Y
S019564,12/20/2011,Y,Y
S018562,01/27/2012,Y,Y
S021029,03/30/2012,Y,Y
S017659,09/14/2011,Y,Y
S017385,04/30/2012,,Y
S018203,06/05/2012,,Y
S023762,11/25/2013,Y,Y
S017999,05/25/2012,Y,Y
S021079,06/19/2012,,Y
S022599,05/14/2013,,Y
S022614,05/16/2013,,Y
S018442,12/09/2011,Y,Y
S022748,06/27/2013,,Y
S018595,11/14/2011,Y,Y
S023562,10/21/2013,,Y
S023812,12/02/2013,Y,Y
S019613,12/19/2011,Y,Y
S019592,07/02/2012,Y,Y
S018294,09/23/2011,Y,Y
S018933,11/21/2011,Y,Y
S020612,12/16/2011,Y,Y
S018623,12/28/2011,,Y
S020864,01/03/2012,Y,Y
S018855,11/15/2011,Y,Y
S018049,10/27/2011,Y,Y
S020394,03/01/2012,Y,Y
S017694,09/14/2011,Y,Y
S019871,12/23/2011,Y,Y
S025137,08/07/2015,,Y
S023934,12/17/2013,Y,Y
S024204,01/21/2014,Y,Y
S025953,12/16/2016,Y,Y
S025497,06/15/2016,Y,Y
S028271,10/23/2019,,Y
S026712,08/07/2017,Y,Y
S013412,02/11/1988,,Y
S000115,01/03/1967,,Y
S001311,06/23/1967,,Y
S001524,06/27/1967,,Y
S001740,01/01/1967,,Y
S012864,10/07/1986,Y,Y
S002374,07/03/1967,Y,Y
S010311,04/21/1981,,Y
S010328,03/05/1970,Y,Y
S002492,07/03/1967,,Y
S010681,08/27/1981,,Y
S013544,10/26/1990,Y,Y
S013736,09/23/1991,,Y
S000678,05/16/1967,,Y
S003231,01/01/1967,,Y
S011334,11/02/1983,Y,Y
S013761,01/03/1992,,Y
S000852,06/12/1967,,Y
S000869,06/17/1967,,Y
S000890,06/17/1967,,Y
S000893,06/12/1967,,Y
S013923,11/21/1991,,Y
S001201,01/01/1967,,Y
S014033,07/01/1993,,Y
S014101,09/03/1993,Y,Y
S014379,02/28/1994,,Y
S008671,01/01/1976,,Y
S014601,07/23/1996,,Y
S007597,01/01/1971,Y,Y
S007765,01/01/1971,,Y
S009260,05/10/1977,Y,Y
S009576,03/30/1978,,Y
S009654,10/25/1978,Y,Y
S009655,10/25/1978,Y,Y
S000602,03/20/1973,Y,Y
S016079,10/04/2007,,Y
S016216,03/13/2009,,Y
S016378,05/28/2010,,Y
S016467,07/13/2010,Y,Y
S017243,06/25/2010,Y,Y
S016493,04/20/2009,Y,Y
S016250,04/15/2009,Y,Y
S016194,04/20/2009,,Y
S018450,11/30/2011,Y,Y
S021449,08/14/2012,Y,Y
S020223,12/22/2011,Y,Y
S021853,09/12/2012,Y,Y
S016626,03/14/2012,,Y
S016598,04/17/2012,Y,Y
S019573,12/20/2011,Y,Y
S022177,10/23/2012,,Y
S021585,08/22/2012,Y,Y
S023754,11/25/2013,Y,Y
S019912,12/15/2011,Y,Y
S021137,07/24/2012,,Y
S023779,11/26/2013,Y,Y
S020522,12/22/2011,Y,Y
S022602,05/14/2013,Y,Y
S020973,12/01/2011,,Y
S020346,03/05/2012,Y,Y
S023769,11/26/2013,Y,Y
S017817,10/18/2011,,Y
S019140,01/11/2012,Y,Y
S018081,10/28/2011,Y,Y
S018632,12/29/2011,,Y
S019892,12/23/2011,Y,Y
S020872,01/26/2012,Y,Y
S023427,10/10/2013,,Y
S016520,03/20/2012,,Y
S021267,08/02/2012,Y,Y
S017942,10/14/2011,Y,Y
S020544,12/22/2011,Y,Y
S021365,08/08/2012,Y,Y
S021548,08/22/2012,Y,Y
S019722,12/20/2011,Y,Y
S019589,07/02/2012,Y,Y
S019554,12/19/2011,Y,Y
S023257,09/27/2013,Y,Y
S017977,10/25/2011,Y,Y
S023171,09/19/2013,,Y
S019082,01/10/2012,Y,Y
S023107,09/05/2013,Y,Y
S023168,09/18/2013,Y,Y
S018451,12/09/2011,Y,Y
S018578,11/14/2011,Y,Y
S019072,12/16/2011,Y,Y
S022682,05/24/2013,,Y
S023098,09/05/2013,Y,Y
S020070,12/28/2011,Y,Y
S024321,02/06/2014,,Y
S023958,12/18/2013,Y,Y
S024168,01/16/2014,Y,Y
S025449,04/29/2016,Y,Y
S025577,08/01/2016,,Y
S025892,11/16/2016,,Y
S027384,10/02/2017,Y,Y
S000011,10/31/1966,Y,Y
S000124,01/10/1967,,Y
S001271,06/23/1967,,Y
S001567,01/01/1967,,Y
S001642,01/01/1967,,Y
S001655,01/01/1967,,Y
S001660,01/01/1967,,Y
S001726,01/01/1967,,Y
S001731,01/01/1967,,Y
S002101,01/01/1967,Y,Y
S002119,06/30/1967,,Y
S002124,07/03/1967,,Y
S010009,12/03/1979,,Y
S002636,01/01/1967,,Y
S010618,11/27/1981,,Y
S000495,04/01/1967,,Y
S003722,01/01/1967,,Y
S000917,06/12/1967,,Y
S004448,01/01/1968,,Y
S014150,01/10/1994,Y,Y
S012323,01/23/1986,Y,Y
S014793,01/16/1998,Y,Y
S014830,07/14/1997,,Y
S014837,03/27/1998,,Y
S006264,08/17/1970,,Y
S015018,10/28/1998,,Y
S007713,01/01/1971,Y,Y
S009293,06/13/1977,,Y
S008060,01/01/1973,,Y
S002178,01/01/1967,Y,Y
S015986,09/28/2006,,Y
S016186,01/05/2009,Y,Y
S016247,07/27/2009,Y,Y
S017214,06/30/2010,Y,Y
S016623,06/09/2010,Y,Y
S016492,07/15/2010,Y,Y
S016453,07/06/2010,Y,Y
S016456,07/07/2010,Y,Y
S016130,03/12/2009,Y,Y
S019486,12/16/2010,Y,Y
S016788,04/19/2012,Y,Y
S021197,07/26/2012,Y,Y
S021958,09/20/2012,Y,Y
S021490,08/15/2012,Y,Y
S019598,07/02/2012,Y,Y
S021667,08/29/2012,Y,Y
S022491,04/29/2013,Y,Y
S023037,08/27/2013,Y,Y
S023069,09/03/2013,Y,Y
S019438,01/01/2012,,Y
S023817,12/02/2013,Y,Y
S023879,12/09/2013,Y,Y
S019124,11/21/2011,Y,Y
S018871,11/15/2011,Y,Y
S020805,01/26/2012,,Y
S018942,11/21/2011,Y,Y
S019779,04/27/2012,Y,Y
S018002,10/19/2011,Y,Y
S018964,,Y,Y
S022718,06/06/2013,Y,Y
S021377,08/08/2012,Y,Y
S021944,09/19/2012,Y,Y
S019407,12/12/2011,Y,Y
S022153,11/06/2012,Y,Y
S021042,07/06/2012,Y,Y
S021077,06/19/2012,,Y
S019954,07/11/2012,Y,Y
S018185,,Y,Y
S023289,09/30/2013,,Y
S023840,12/03/2013,Y,Y
S018924,01/03/2012,Y,Y
S021096,07/10/2012,Y,Y
S022605,05/15/2013,Y,Y
S020690,02/07/2012,,Y
S023545,10/18/2013,Y,Y
S018975,11/22/2010,Y,Y
S024094,01/08/2014,Y,Y
S025038,07/22/2015,,Y
S024768,04/07/2015,Y,Y
S024124,01/10/2014,Y,Y
S024760,04/02/2015,,Y
S025699,08/22/2016,Y,Y
S025568,07/28/2016,Y,Y
S025411,04/05/2016,Y,Y
S025605,08/10/2016,Y,Y
S026984,08/25/2017,,Y
S001666,01/01/1967,,Y
S001741,01/01/1967,,Y
S001770,01/01/1967,,Y
S002130,07/03/1967,,Y
S010234,12/26/1981,Y,Y
S012933,02/09/1987,,Y
S012953,03/04/1987,,Y
S013144,04/23/1987,,Y
S010646,11/27/1981,,Y
S010654,11/27/1981,,Y
S010661,11/27/1981,,Y
S013219,01/13/1988,Y,Y
S013227,03/13/1989,Y,Y
S000456,03/30/1967,Y,Y
S000738,05/29/1967,,Y
S000791,06/05/1967,,Y
S015876,09/14/2005,Y,Y
S000960,01/01/1967,,Y
S000996,01/01/1967,,Y
S001231,01/01/1967,Y,Y
S004424,01/01/1968,,Y
S005218,01/01/1970,,Y
S006279,01/01/1970,,Y
S006535,01/01/1971,Y,Y
S008931,08/27/1976,,Y
S009032,06/29/1976,,Y
S009033,06/29/1976,,Y
S014981,07/07/1997,Y,Y
S007759,01/01/1971,,Y
S009133,02/24/1977,Y,Y
S009452,10/28/1977,Y,Y
S015234,07/31/2000,,Y
S008575,01/01/1975,,Y
S009812,05/07/1979,Y,Y
S009903,05/31/1979,,Y
S020512,09/12/2012,Y,Y
S017228,06/25/2010,Y,Y
S016631,07/01/2009,,Y
S017089,07/12/2011,Y,Y
S016742,07/05/2011,Y,Y
S016270,04/15/2009,,Y
S016298,04/21/2009,Y,Y
S016245,04/14/2009,Y,Y
S016431,06/24/2010,Y,Y
S018113,11/03/2011,Y,Y
S021693,09/06/2012,Y,Y
S017930,10/12/2011,Y,Y
S019270,12/02/2011,Y,Y
S019421,01/11/2012,,Y
S021438,08/13/2012,Y,Y
S021226,07/30/2012,Y,Y
S018732,01/31/2012,,Y
S020610,02/03/2012,Y,Y
S016532,03/21/2012,Y,Y
S021012,04/09/2012,Y,Y
S022178,10/23/2012,,Y
S021702,08/30/2012,,Y
S020169,02/16/2012,Y,Y
S020579,07/18/2012,,Y
S020761,12/20/2011,Y,Y
S021140,07/24/2012,,Y
S019466,12/15/2011,Y,Y
S023221,09/25/2010,Y,Y
S017867,10/13/2011,Y,Y
S018875,01/10/2012,Y,Y
S018533,11/04/2011,Y,Y
S018635,11/10/2011,Y,Y
S020978,07/18/2012,Y,Y
S019842,12/21/2011,Y,Y
S023458,10/14/2013,,Y
S023844,12/04/2013,Y,Y
S018748,11/08/2011,Y,Y
S020341,03/06/2012,,Y
S019095,12/16/2011,Y,Y
S020539,12/22/2011,Y,Y
S021949,09/20/2012,Y,Y
S019626,12/20/2011,Y,Y
S019251,12/06/2011,Y,Y
S021783,09/05/2012,Y,Y
S019475,12/16/2011,Y,Y
S022499,04/29/2013,,Y
S021189,07/26/2012,Y,Y
S023623,10/25/2013,Y,Y
S023893,12/11/2013,Y,Y
S019181,01/11/2012,Y,Y
S018599,01/30/2012,Y,Y
S020660,12/19/2011,Y,Y
S017373,04/30/2012,,Y
S017869,10/13/2011,Y,Y
S018060,10/28/2011,Y,Y
S020863,01/03/2012,Y,Y
S019055,12/14/2011,Y,Y
S018112,11/03/2011,Y,Y
S019448,12/14/2011,Y,Y
S017570,04/25/2012,Y,Y
S020124,09/27/2011,Y,Y
S017103,04/09/2012,Y,Y
S021205,07/27/2012,Y,Y
S024914,07/06/2015,Y,Y
S024049,01/03/2014,Y,Y
S025596,08/05/2016,Y,Y
S026075,03/08/2017,Y,Y
S025653,08/16/2016,Y,Y
S028069,12/28/2018,Y,Y
S027913,08/31/2018,Y,Y
S027787,07/05/2018,,Y
S028003,10/19/2018,Y,Y
S028120,04/18/2019,Y,Y
S000103,12/28/1966,Y,Y
S000327,11/14/1966,,Y
S001305,06/23/1967,,Y
S001739,01/01/1967,,Y
S001840,06/29/1967,,Y
S001849,01/01/1967,Y,Y
S002063,01/01/1967,,Y
S002162,01/01/1967,Y,Y
S010322,04/30/1981,Y,Y
S012914,01/02/1987,Y,Y
S013150,02/28/1988,Y,Y
S010626,11/27/1981,,Y
S010665,11/27/1981,,Y
S013172,04/27/1988,,Y
S013545,10/26/1990,Y,Y
S003161,08/18/1967,,Y
S003275,01/01/1967,Y,Y
S011345,12/08/1983,,Y
S000934,06/12/1967,,Y
S001013,01/01/1967,,Y
S013790,03/05/1992,,Y
S015980,05/31/2006,,Y
S001229,01/01/1967,,Y
S001252,06/23/1967,,Y
S004385,01/01/1968,Y,Y
S004755,01/01/1969,Y,Y
S004761,01/01/1969,,Y
S004910,01/01/1969,,Y
S012240,08/05/1985,,Y
S014560,03/19/1996,Y,Y
S008751,04/04/1976,,Y
S014776,08/31/1987,,Y
S014780,01/16/1998,Y,Y
S014967,06/22/1998,,Y
S007600,01/01/1971,Y,Y
S007779,01/01/1971,,Y
S007941,01/01/1972,,Y
S007961,01/01/1972,,Y
S008236,09/25/1973,,Y
S008416,01/01/1974,,Y
S009784,05/07/1979,,Y
S024490,07/30/2014,Y,Y
S021850,09/12/2012,Y,Y
S017238,06/25/2010,Y,Y
S016992,07/12/2011,,Y
S016230,04/20/2009,,Y
S017170,07/14/2011,Y,Y
S016869,06/25/2010,Y,Y
S016198,04/20/2009,,Y
S016296,04/29/2009,,Y
S016384,04/20/2009,Y,Y
S020593,07/18/2012,Y,Y
S020234,12/22/2011,Y,Y
S018740,01/31/2012,Y,Y
S018013,10/21/2011,Y,Y
S021956,09/20/2012,Y,Y
S018001,09/16/2011,Y,Y
S019268,12/02/2011,Y,Y
S019755,12/20/2011,Y,Y
S022141,10/12/2012,Y,Y
S018795,11/09/2011,Y,Y
S023271,09/27/2013,,Y
S023331,10/04/2013,,Y
S019380,11/30/2011,Y,Y
S019472,12/15/2011,Y,Y
S023253,09/27/2013,Y,Y
S018729,01/27/2012,,Y
S021115,07/11/2012,Y,Y
S017467,04/13/2012,Y,Y
S023743,11/21/2013,Y,Y
S023821,12/03/2013,Y,Y
S017902,09/29/2011,Y,Y
S023750,11/22/2013,Y,Y
S018219,09/23/2011,Y,Y
S023848,12/04/2013,Y,Y
S017779,11/16/2011,Y,Y
S018852,01/06/2012,Y,Y
S018505,01/06/2012,Y,Y
S020089,12/29/2011,Y,Y
S023208,09/24/2013,Y,Y
S023285,09/30/2013,Y,Y
S019444,12/14/2011,Y,Y
S018070,10/28/2011,Y,Y
S021688,09/06/2012,Y,Y
S022079,10/02/2012,,Y
S017808,05/11/2012,Y,Y
S017843,05/14/2012,Y,Y
S022585,05/13/2013,,Y
S023533,10/18/2013,Y,Y
S023627,10/25/2013,Y,Y
S023268,09/27/2013,Y,Y
S018574,01/27/2012,Y,Y
S022615,05/16/2013,,Y
S019709,01/12/2012,Y,Y
S017356,09/07/2011,,Y
S018550,11/10/2011,Y,Y
S018280,09/23/2011,Y,Y
S019360,11/30/2010,Y,Y
S021199,07/26/2012,Y,Y
S024485,07/29/2014,Y,Y
S024035,12/31/2013,Y,Y
S024241,01/22/2014,Y,Y
S024650,09/22/2014,,Y
S025762,09/01/2016,,Y
S025646,08/16/2016,Y,Y
S027512,11/02/2017,,Y
S028012,10/26/2018,Y,Y
S028004,10/19/2018,Y,Y
S000407,03/15/1967,Y,Y
S001623,01/01/1967,,Y
S001719,01/01/1967,,Y
S001748,01/01/1967,,Y
S002123,01/01/1967,,Y
S010381,06/02/1981,,Y
S002632,01/01/1967,,Y
S002667,01/01/1967,,Y
S002709,01/01/1967,,Y
S010659,11/27/1981,,Y
S010662,11/27/1981,,Y
S002880,01/01/1967,Y,Y
S002910,07/17/1967,,Y
S013366,06/16/1989,,Y
S002960,01/01/1967,Y,Y
S000480,04/01/1967,,Y
S000593,04/20/1967,,Y
S003724,01/01/1967,,Y
S000783,06/05/1967,Y,Y
S011546,01/16/1985,,Y
S015631,07/01/2003,,Y
S013838,09/28/1992,,Y
S015907,07/01/2005,,Y
S004388,01/01/1968,,Y
S004650,01/01/1968,Y,Y
S004930,12/13/1969,,Y
S014575,05/13/1996,,Y
S005266,07/02/1970,,Y
S008743,03/19/1976,,Y
S014783,01/16/1998,Y,Y
S008869,07/23/1976,,Y
S014986,12/29/1997,Y,Y
S007372,01/01/1971,,Y
S015091,06/09/2000,,Y
S015385,04/03/2003,,Y
S016091,11/19/2007,Y,Y
S017148,07/01/2010,Y,Y
S017280,06/25/2010,Y,Y
S016958,07/12/2011,,Y
S017270,06/25/2010,Y,Y
S017279,06/25/2010,Y,Y
S016489,07/15/2010,Y,Y
S017250,06/25/2010,Y,Y
S017237,06/25/2010,Y,Y
S016272,04/20/2009,,Y
S021007,04/09/2012,Y,Y
S021146,07/24/2012,Y,Y
S020030,02/29/2012,,Y
S016711,04/02/2012,Y,Y
S018519,01/10/2012,Y,Y
S021192,07/26/2012,Y,Y
S021187,07/26/2012,Y,Y
S021348,08/08/2012,Y,Y
S020052,03/01/2012,Y,Y
S018845,01/05/2012,Y,Y
S023286,09/30/2013,,Y
S020473,12/21/2011,Y,Y
S023620,10/24/2013,Y,Y
S023644,10/28/2013,,Y
S023832,12/03/2013,Y,Y
S018917,11/18/2011,Y,Y
S020843,12/30/2011,Y,Y
S020407,12/19/2011,Y,Y
S017929,05/22/2012,Y,Y
S023078,09/30/2013,Y,Y
S019101,11/15/2011,Y,Y
S019076,12/16/2011,Y,Y
S023211,09/24/2013,Y,Y
S023123,09/09/2013,Y,Y
S019393,11/30/2011,Y,Y
S021405,08/09/2012,Y,Y
S019602,12/19/2011,Y,Y
S021254,08/01/2012,Y,Y
S018563,11/14/2011,Y,Y
S018464,06/25/2012,Y,Y
S017383,09/06/2011,Y,Y
S018863,01/10/2012,Y,Y
S023621,10/24/2013,Y,Y
S017757,11/02/2011,Y,Y
S019468,12/15/2011,Y,Y
S020072,12/28/2011,Y,Y
S020813,12/29/2011,Y,Y
S018719,01/27/2012,,Y
S018596,01/30/2012,Y,Y
S020858,01/03/2012,Y,Y
S023296,10/01/2013,Y,Y
S022756,06/27/2013,Y,Y
S018257,09/26/2011,Y,Y
S018548,11/10/2011,Y,Y
S019636,12/20/2011,Y,Y
S020586,12/27/2011,Y,Y
S023429,10/10/2013,,Y
S017925,10/12/2010,Y,Y
S021097,07/10/2012,Y,Y
S023375,10/08/2013,,Y
S018024,10/25/2011,Y,Y
S024315,02/06/2014,,Y
S024323,02/06/2014,,Y
S024689,11/05/2014,,Y
S024042,01/02/2014,,Y
S028154,07/18/2019,Y,Y
S000013,10/31/1966,,Y
S001534,01/01/1967,Y,Y
S001539,01/01/1967,Y,Y
S001637,01/01/1967,,Y
S001663,01/01/1967,,Y
S001683,01/01/1967,,Y
S001713,01/01/1967,,Y
S010400,06/29/1981,,Y
S010634,10/22/1987,,Y
S003280,01/01/1967,,Y
S003731,01/01/1967,,Y
S015446,07/24/2003,,Y
S000839,06/12/1967,,Y
S000855,06/12/1967,,Y
S000867,06/17/1967,,Y
S000888,06/17/1967,,Y
S000923,06/12/1967,,Y
S004223,01/01/1968,,Y
S015763,05/23/2002,Y,Y
S001016,01/01/1967,,Y
S001064,01/01/1967,,Y
S001154,06/22/1967,,Y
S013841,09/18/1992,,Y
S013874,10/29/1992,,Y
S013927,06/30/1992,,Y
S013966,01/18/1993,,Y
S014250,11/07/1994,,Y
S014323,02/21/1995,,Y
S005222,07/16/1970,Y,Y
S014535,01/24/1996,,Y
S005273,01/01/1970,,Y
S014983,07/15/1997,Y,Y
S007755,01/01/1971,,Y
S009550,02/14/1978,,Y
S008336,01/01/1974,Y,Y
S009767,04/20/1979,,Y
S009978,09/27/1979,,Y
S016289,04/20/2009,Y,Y
S016374,05/27/2010,,Y
S017078,07/13/2011,Y,Y
S017072,06/30/2010,Y,Y
S017274,06/25/2010,Y,Y
S018979,07/02/2010,,Y
S016420,04/16/2009,Y,Y
S019390,11/30/2011,Y,Y
S021789,09/05/2012,Y,Y
S021171,07/26/2012,,Y
S021288,08/03/2012,Y,Y
S019410,12/12/2011,Y,Y
S020878,01/27/2012,Y,Y
S019493,12/20/2011,Y,Y
S023071,09/03/2013,Y,Y
S022505,04/30/2013,Y,Y
S016550,04/04/2012,Y,Y
S021811,09/11/2012,Y,Y
S019788,12/20/2011,Y,Y
S018532,11/04/2011,Y,Y
S021047,07/06/2012,Y,Y
S020784,12/21/2011,Y,Y
S016519,03/20/2012,,Y
S017531,04/20/2012,Y,Y
S021168,07/25/2012,Y,Y
S018542,11/09/2011,Y,Y
S019840,12/21/2011,Y,Y
S021408,08/09/2012,Y,Y
S020995,04/05/2012,Y,Y
S018531,,Y,Y
S020819,12/29/2011,Y,Y
S020641,02/09/2012,Y,Y
S021442,08/14/2012,Y,Y
S023854,12/05/2013,Y,Y
S021051,07/06/2012,Y,Y
S018576,01/27/2012,Y,Y
S022068,09/28/2012,,Y
S021069,04/23/2012,Y,Y
S023377,10/08/2013,,Y
S018106,11/01/2011,Y,Y
S018605,12/28/2011,Y,Y
S020865,01/03/2012,Y,Y
S018769,01/27/2012,Y,Y
S018932,01/03/2012,,Y
S023079,09/04/2013,,Y
S020601,12/16/2011,Y,Y
S018097,11/01/2011,Y,Y
S019451,12/14/2011,Y,Y
S019454,12/14/2011,Y,Y
S021256,08/01/2012,,Y
S019649,07/06/2012,Y,Y
S018796,11/09/2011,Y,Y
S021282,08/03/2012,Y,Y
S023980,12/23/2013,Y,Y
S024842,05/15/2015,Y,Y
S024258,01/23/2014,Y,Y
S025756,09/01/2016,,Y
S025388,03/18/2016,Y,Y
S026051,03/01/2017,,Y
S025604,08/10/2016,Y,Y
S027436,10/19/2017,Y,Y
S027955,10/01/2018,Y,Y
S027799,07/16/2018,Y,Y
S021786,09/05/2012,Y,Y
S001287,06/23/1967,,Y
S012947,02/26/1987,Y,Y
S002669,01/01/1967,Y,Y
S013470,05/01/1990,Y,Y
S000544,04/12/1967,,Y
S003721,01/01/1967,,Y
S015451,11/26/2003,,Y
S000798,06/06/1967,,Y
S000840,06/12/1967,,Y
S015614,07/30/2003,,Y
S015736,04/28/2003,,Y
S015917,02/17/2006,Y,Y
S001216,01/01/1967,Y,Y
S014256,11/23/1994,Y,Y
S012325,12/10/1985,Y,Y
S014401,06/29/1995,,Y
S005275,07/02/1970,,Y
S008770,05/08/1976,,Y
S014784,01/16/1998,Y,Y
S015068,12/15/2000,,Y
S016232,07/27/2009,,Y
S016824,07/07/2011,Y,Y
S016881,06/25/2010,Y,Y
S017242,06/25/2010,Y,Y
S016253,04/28/2009,,Y
S016206,04/28/2009,,Y
S016940,06/25/2010,Y,Y
S016485,07/14/2010,Y,Y
S016379,06/01/2010,Y,Y
S017353,04/25/2012,Y,Y
S021268,08/02/2012,Y,Y
S020354,03/02/2012,Y,Y
S021916,09/18/2012,Y,Y
S019629,12/20/2011,Y,Y
S020416,12/20/2011,Y,Y
S019561,12/20/2011,Y,Y
S018499,06/27/2012,Y,Y
S018808,11/30/2011,Y,Y
S019470,01/11/2012,Y,Y
S018466,12/09/2010,Y,Y
S020498,12/22/2011,Y,Y
S021103,07/11/2012,Y,Y
S022603,05/15/2013,Y,Y
S017355,04/25/2012,Y,Y
S021109,07/11/2012,Y,Y
S017933,05/22/2012,Y,Y
S020299,02/22/2012,Y,Y
S018954,11/22/2011,Y,Y
S023639,10/28/2013,,Y
S017842,10/18/2011,Y,Y
S019544,12/14/2011,Y,Y
S017411,09/07/2011,Y,Y
S017771,09/15/2011,Y,Y
S020489,09/04/2012,Y,Y
S019639,12/20/2010,Y,Y
S019333,11/28/2011,Y,Y
S017787,10/06/2011,Y,Y
S022246,10/23/2012,,Y
S018198,06/28/2012,Y,Y
S023819,12/03/2013,Y,Y
S018400,11/29/2011,Y,Y
S019510,12/14/2011,,Y
S018014,10/21/2011,Y,Y
S024092,01/08/2014,Y,Y
S024214,01/21/2014,Y,Y
S024175,01/17/2014,Y,Y
S024137,01/14/2014,Y,Y
S024743,03/16/2015,Y,Y
S025648,08/16/2016,Y,Y
S025529,07/08/2016,Y,Y
S026439,07/18/2017,Y,Y
S027995,10/16/2018,Y,Y
S026335,07/13/2017,,Y
S000378,01/20/1966,,Y
S001641,01/01/1967,,Y
S001714,01/01/1967,,Y
S001743,01/01/1967,,Y
S001888,01/01/1967,,Y
S002291,07/03/1967,,Y
S010389,06/29/1981,,Y
S010448,07/23/1981,,Y
S013211,03/30/1989,,Y
S010847,03/01/1981,,Y
S002963,01/01/1967,Y,Y
S000472,03/30/1967,Y,Y
S000545,04/12/1967,,Y
S013767,12/10/1991,,Y
S000833,06/12/1967,,Y
S000862,06/12/1967,,Y
S000997,01/01/1967,,Y
S001003,01/01/1967,,Y
S013932,06/24/1992,Y,Y
S015914,07/01/2005,,Y
S004660,01/01/1969,,Y
S004740,01/01/1969,,Y
S014396,06/20/1995,,Y
S014418,07/10/1995,Y,Y
S014843,09/17/1997,,Y
S007604,01/01/1971,Y,Y
S007670,01/01/1971,Y,Y
S009342,07/15/1977,,Y
S009432,09/23/1977,Y,Y
S015312,10/31/2002,,Y
S009679,12/26/1978,,Y
S009749,03/26/1979,,Y
S009751,02/23/1979,,Y
S008571,01/01/1975,,Y
S002176,01/01/1967,Y,Y
S016528,03/21/2012,Y,Y
S016239,04/02/2009,,Y
S016332,04/07/2010,,Y
S016429,06/23/2010,Y,Y
S016464,07/12/2010,Y,Y
S017126,07/01/2010,Y,Y
S016280,04/28/2009,Y,Y
S016926,06/24/2010,Y,Y
S016385,04/14/2009,Y,Y
S016120,06/17/2008,,Y
S018057,10/27/2011,Y,Y
S020534,12/22/2011,Y,Y
S021852,09/12/2012,Y,Y
S020061,12/28/2011,Y,Y
S017108,04/09/2012,,Y
S021188,07/26/2012,Y,Y
S022248,10/23/2012,,Y
S020552,12/22/2011,Y,Y
S018798,11/09/2011,Y,Y
S019581,07/02/2012,Y,Y
S023255,09/27/2013,Y,Y
S017313,04/19/2012,Y,Y
S019535,07/03/2012,Y,Y
S018554,11/10/2011,Y,Y
S023461,10/14/2013,Y,Y
S020810,12/29/2011,Y,Y
S017940,05/22/2012,Y,Y
S022173,10/16/2012,Y,Y
S019752,12/20/2011,Y,Y
S019569,12/20/2011,Y,Y
