"","APPL_ID"
"10451","A027748"
"10452","D030401R"
"10453","A020291"
"10454","S012953"
"10455","A031026"
"10456","L031235"
"10457","A027183"
"10458","A018087"
"10459","A018084"
"10460","A018086"
"10461","S000286"
"10462","C004001"
"10463","A023221"
"10464","L031217"
"10465","S013327"
"10466","A028415"
"10467","A027491"
"10468","A018084"
"10469","A018085"
"10470","A018086"
"10471","A018087"
"10472","S000627"
"10473","A014399"
"10474","F004601S"
"10475","A018025"
"10476","S004959"
"10477","S000957"
"10478","A022821"
"10479","F004602S"
"10480","A012408"
"10481","A030974"
"10482","C004437"
"10483","C000133"
"10484","A016442"
"10485","S010794"
"10486","C005437"
"10487","A028416"
"10488","A021211"
"10489","A006527"
"10490","S014599"
"10491","A016212"
"10492","A028985"
"10493","A017853"
"10494","A030389"
"10495","S010081"
"10496","A020774"
"10497","A013003"
"10498","S013264"
"10499","L031216"
"10500","A019727"
"10501","A019728"
"10502","S010762"
"10503","L031216"
"10504","C004597"
"10505","A026418"
"10506","A026418"
"10507","A011881"
"10508","A023946"
"10509","A031572"
"10510","S014509"
"10511","A001763"
"10512","A003069"
"10513","A018067"
"10514","A018068"
"10515","A029700"
"10516","A016945"
"10517","A029878"
"10518","C002540"
"10519","A029429"
"10520","C002542"
"10521","C004415"
"10522","A029879"
"10523","A026932"
"10524","S025800"
"10525","S025772"
"10526","S025775"
"10527","S025774"
"10528","S025811"
"10529","A019796"
"10530","A014482"
"10531","S000766"
"10532","A012889"
"10533","C005234"
"10534","C001645"
"10535","A000771"
"10536","L031243"
"10537","A031026"
"10538","S004953"
"10539","A010658"
"10540","A000879"
"10541","A001769"
"10542","A000581"
"10543","A000742"
"10544","A001160"
"10545","A014584"
"10546","A016677"
"10547","A009760"
"10548","A012470"
"10549","A026436"
"10550","A026493"
"10551","A022260"
"10552","A007305"
"10553","A030156"
"10554","A028603"
"10555","A014244"
"10556","A023460"
"10557","A017414"
"10558","S008318"
"10559","A014244"
"10560","A013394"
"10561","A016437"
"10562","S014745"
"10563","A030156"
"10564","A014263"
"10565","A017846"
"10566","A029097"
"10567","A017942A"
"10568","A017942B"
"10569","A019034"
"10570","A030580"
"10571","A029356"
"10572","A018196"
"10573","A020478"
"10574","S011389"
"10575","S013917"
"10576","C004438"
"10577","C004432"
"10578","S011384"
"10579","S010398"
"10580","T030567"
"10581","A030410"
"10582","A027520"
"10583","S004373"
"10584","S004361"
"10585","S009451"
"10586","S004363"
"10587","S004369"
"10588","S008937"
"10589","A023644"
"10590","D030526R"
"10591","S003069"
"10592","A003201"
"10593","A025567"
"10594","S011388"
"10595","A023487"
"10596","A018723"
"10597","A021637"
"10598","A018721"
"10599","A021636"
"10600","A003206"
"10601","A009500"
"10602","S005484"
"10603","S005501"
"10604","S013751"
"10605","S010485"
"10606","A009500"
"10607","A018085"
"10608","A021367"
"10609","A029107"
"10610","A023348"
"10611","A000880A"
"10612","A000879"
"10613","A001769"
"10614","A000581"
"10615","A001772"
"10616","A011953"
"10617","A016677"
"10618","C004436"
"10619","C004443"
"10620","A023041"
"10621","S000823"
"10622","F005495S"
"10623","A026486"
"10624","A004027"
"10625","A004026"
"10626","S009904"
"10627","S010322"
"10628","A005359"
"10629","A004902"
"10630","A003423"
"10631","A030155"
"10632","S008187"
"10633","A018807"
"10634","A026427"
"10635","A011953"
"10636","A003321"
"10637","A017207"
"10638","A024296"
"10639","A025122"
"10640","A017224"
"10641","A025631"
"10642","A024296C"
"10643","A024297"
"10644","A019890"
"10645","A004889"
"10646","A020877"
"10647","A015706"
"10648","S014192"
"10649","F005525S"
"10650","S010493"
"10651","S010492"
"10652","S010490"
"10653","A027074"
"10654","C003901"
"10655","S004367"
"10656","S010491"
"10657","C000272"
"10658","S006286"
"10659","S025871"
"10660","S025969"
"10661","S025970"
"10662","S025976"
"10663","S025763"
"10664","S025759"
"10665","S024957"
"10666","A008422"
"10667","S024958"
"10668","S000947"
"10669","S025755"
"10670","S025766"
"10671","S025767"
"10672","S025768"
"10673","S025773"
"10674","S025198"
"10675","S024959"
"10676","S024961"
"10677","S024963"
"10678","S024964"
"10679","S024965"
"10680","S024966"
"10681","S024967"
"10682","S010578"
"10683","A012455"
"10684","A016123"
"10685","F005526S"
"10686","S010525"
"10687","A004351"
"10688","A004902"
"10689","A005359"
"10690","A003423"
"10691","A016361"
"10692","A004901"
"10693","A030155"
"10694","A016361B"
"10695","A030049"
"10696","A030049B"
"10697","S013883"
"10698","A029071"
"10699","A026577"
"10700","S010468"
"10701","D029492R"
"10702","C003945"
"10703","D030158R"
"10704","D030999R"
"10705","C001710"
"10706","D029492R"
"10707","A015038"
"10708","A014328"
"10709","C003941"
"10710","A015549"
"10711","A016182"
"10712","S013902"
"10713","D030403R"
"10714","A009058"
"10715","A021423"
"10716","D030403R"
"10717","A016974"
"10718","A018070"
"10719","A018069"
"10720","D030403R"
"10721","A003700"
"10722","A013829"
"10723","A013383"
"10724","A023532"
"10725","A031559"
"10726","A026509"
"10727","A013521"
"10728","C000202"
"10729","A031559"
"10730","S011355"
"10731","D031084R"
"10732","A025097"
"10733","A025728"
"10734","A007070"
"10735","A016923"
"10736","A022588"
"10737","A020145"
"10738","A016776"
"10739","A016922"
"10740","A010012"
"10741","A017584"
"10742","A030239"
"10743","A025798"
"10744","A016688"
"10745","S000023"
"10746","A010012"
"10747","S011352"
"10748","C001284"
"10749","A015494"
"10750","D030729R"
"10751","S008847"
"10752","D031006R"
"10753","S014744"
"10754","A030156"
"10755","A030155"
"10756","A030049"
"10757","A030049B"
"10758","S014735"
"10759","A012622"
"10760","A031596"
"10761","A009938"
"10762","A030956"
"10763","A006999"
"10764","A025381"
"10765","A014728"
"10766","A011953"
"10767","A009760"
"10768","A007886"
"10769","A012470"
"10770","A011893"
"10771","A010604"
"10772","A026383"
"10773","A003206"
"10774","S010094"
"10775","A000018"
"10776","S010489"
"10777","S008292"
"10778","S009025"
"10779","D030406R"
"10780","A006146"
"10781","A025593"
"10782","A006146"
"10783","D030425R"
"10784","A031557"
"10785","F011001S"
"10786","A017407"
"10787","F004541S"
"10788","F004524S"
"10789","S010592"
"10790","F004526S"
"10791","A019296"
"10792","A026595"
"10793","A017539"
"10794","A019749A"
"10795","A005100"
"10796","A011384"
"10797","A005214"
"10798","A013001"
"10799","A014193"
"10800","S008544"
"10801","F004734S"
"10802","A001074B"
"10803","A028102"
"10804","D031136R"
"10805","S025095"
"10806","S025067"
"10807","S025074"
"10808","S025075"
"10809","S024927"
"10810","S024939"
"10811","C004644"
"10812","S009473"
"10813","D031397R"
"10814","A007988"
"10815","A014254"
"10816","S011336"
"10817","A007341"
"10818","A010477"
"10819","C001283"
"10820","A012999"
"10821","A021421"
"10822","A022874"
"10823","A023105"
"10824","A010827"
"10825","A028520"
"10826","A018304A"
"10827","A018304B"
"10828","A031562"
"10829","A003206"
"10830","F005520S"
"10831","A031161"
"10832","C001649"
"10833","C004596"
"10834","L031242"
"10835","C001654"
"10836","L031242"
"10837","A004613"
"10838","A007939"
"10839","A007938"
"10840","S005221"
"10841","A026365"
"10842","A012230A"
"10843","S004692"
"10844","S012546"
"10845","C000995"
"10846","A001615"
"10847","S009416"
"10848","S005064"
"10849","S011337"
"10850","S012952"
"10851","A020697"
"10852","A018565"
"10853","A010156"
"10854","A023005"
"10855","S011523"
"10856","S011485"
"10857","A028395"
"10858","A028134"
"10859","S000925"
"10860","C001215"
"10861","A020150"
"10862","A009625"
"10863","A014354"
"10864","A017867"
"10865","S000937"
"10866","S009570"
"10867","S000949"
"10868","F011022S"
"10869","A014649"
"10870","C002905"
"10871","A022900"
"10872","S004684"
"10873","A018294"
"10874","S008306"
"10875","A000230A"
"10876","A016558"
"10877","C002124"
"10878","S011099"
"10879","A027256"
"10880","A008343"
"10881","C001650"
"10882","S010338"
"10883","C001651"
"10884","C004411"
"10885","L031239"
"10886","C004144"
"10887","C004135"
"10888","A013676"
"10889","A013676"
"10890","A014113"
"10891","A002778"
"10892","C000725"
"10893","A025670"
"10894","C000716"
"10895","S014833"
"10896","A020647"
"10897","A014794"
"10898","S003155"
"10899","S007900"
"10900","A028605"
"10901","A019749"
"10902","C004070"
"10903","A024639"
"10904","A010787"
"10905","C005580"
"10906","A024601"
"10907","A024482A"
"10908","A017461"
"10909","A018087"
"10910","A018086"
"10911","A031294"
"10912","A031294"
"10913","A015684"
"10914","A007641D2"
"10915","D030313R"
"10916","A026227"
"10917","A005629"
"10918","A027818"
"10919","A031596"
"10920","A014205"
"10921","C005840"
"10922","S013237"
"10923","C005363"
"10924","S008549"
"10925","A029549"
"10926","A032241"
"10927","S024616"
"10928","S024559"
"10929","S024563"
"10930","S024648"
"10931","S022231"
"10932","S025415"
"10933","S025497"
"10934","S023105"
"10935","C004554"
"10936","A013710"
"10937","C001512"
"10938","A005632"
"10939","A023201"
"10940","A028616"
"10941","C002901"
"10942","A021137"
"10943","A018252"
"10944","A011957"
"10945","A030445"
"10946","L031241"
"10947","S014511"
"10948","S012970"
"10949","S014510"
"10950","F005499S"
"10951","A014803"
"10952","A018086"
"10953","A018086"
"10954","C004414"
"10955","A025807"
"10956","A003843"
"10957","A000959"
"10958","C001661"
"10959","S014772"
"10960","S014916"
"10961","S011382"
"10962","S009282"
"10963","A031596"
"10964","L031239"
"10965","A028601"
"10966","C001647"
"10967","L031239"
"10968","A025584"
"10969","A000190"
"10970","A017808"
"10971","A024857"
"10972","A015452"
"10973","S004693"
"10974","A031298"
"10975","A009737"
"10976","S012545"
"10977","A013542"
"10978","S008605"
"10979","D030147R"
"10980","C001282"
"10981","A028417"
"10982","C005575"
"10983","A028417"
"10984","A013303"
"10985","A025099"
"10986","C003133"
"10987","S014917"
"10988","A013013"
"10989","A028417"
"10990","A013993"
"10991","A011523A"
"10992","C000412"
"10993","S000628"
"10994","A024624"
"10995","A028414"
"10996","L031216"
"10997","A028414"
"10998","A026417"
"10999","A026417C"
"11000","A025139"
"11001","A014773B"
"11002","A025599"
"11003","S014324"
"11004","S008102"
"11005","A023549B"
"11006","A019749C"
"11007","A012408"
"11008","A004864"
"11009","A022820"
"11010","S011391"
"11011","C002537"
"11012","S011361"
"11013","A009655"
"11014","S015031"
"11015","A015975"
"11016","S008035"
"11017","A006582"
"11018","A030389"
"11019","A019796"
"11020","C000132"
"11021","C004430"
"11022","A001589"
"11023","A000763"
"11024","A000576"
"11025","S004462"
"11026","A008830"
"11027","C001276"
"11028","S011437"
"11029","S010956"
"11030","S000767"
"11031","A013938"
"11032","S011497"
"11033","S011436"
"11034","S002893"
"11035","S009559"
"11036","S012589"
"11037","C001657"
"11038","L031238"
"11039","L031245"
"11040","L031215"
"11041","S025815"
"11042","S025817"
"11043","UN001046"
"11044","UN001046"
"11045","UN001046"
"11046","UN001046"
"11047","UN001046"
"11048","UN001046"
"11049","L032642"
"11050","L032554"
"11051","S025493"
"11052","S025495"
"11053","S025848"
"11054","S025849"
"11055","S025850"
"11056","S025735"
"11057","S025801"
"11058","S025810"
"11059","S025812"
"11060","L032669"
"11061","L032671"
"11062","L032671"
"11063","L032672"
"11064","L032673"
"11065","A012624"
"11066","A001589"
"11067","A000763"
"11068","A000576"
"11069","A029574"
"11070","C004549"
"11071","A013549A"
"11072","S007368"
"11073","S004223"
"11074","S004226"
"11075","A023222"
"11076","C003999"
"11077","S012539"
"11078","A009987"
"11079","A010408"
"11080","L031241"
"11081","L031240"
"11082","A019885"
"11083","C000903"
"11084","A027979"
"11085","C005173"
"11086","A019532"
"11087","A026057"
"11088","A026057"
"11089","A004219"
"11090","A009859"
"11091","A009134"
"11092","A017571A"
"11093","S013504"
"11094","A002141"
"11095","D030480R"
"11096","S000320"
"11097","S004943"
"11098","S010095"
"11099","A029355"
"11100","A023838"
"11101","C004439"
"11102","D031650R"
"11103","S009075"
"11104","S009678"
"11105","C002948"
"11106","A025211"
"11107","A000880B"
"11108","A003290A"
"11109","A003290B"
"11110","S004377"
"11111","C001206"
"11112","A031659"
"11113","A006348"
"11114","D030147R"
"11115","C004440"
"11116","C000521"
"11117","A019185"
"11118","S004632"
"11119","A028207"
"11120","A005024"
"11121","A026003A"
"11122","A010325"
"11123","A011258B"
"11124","A023532"
"11125","A007387"
"11126","D029738R"
"11127","A010593"
"11128","S011381"
"11129","A021876"
"11130","A001763"
"11131","A001758"
"11132","A010658"
"11133","A000879"
"11134","A001769"
"11135","A000878"
"11136","A001160"
"11137","A003195"
"11138","C001740"
"11139","A030352"
"11140","D030876R"
"11141","L031144"
"11142","A001074B"
"11143","A021709"
"11144","L031241"
"11145","C004416"
"11146","A015836"
"11147","S009560"
"11148","S011424"
"11149","A005633"
"11150","A005634"
"11151","D030685R"
"11152","A023690"
"11153","S014742"
"11154","A030156"
"11155","A030155"
"11156","S014103"
"11157","S010941"
"11158","A008271"
"11159","A009399"
"11160","S010457"
"11161","A020326"
"11162","A003069"
"11163","A006431"
"11164","A006440"
"11165","A006817"
"11166","A005989"
"11167","A025728"
"11168","A002944"
"11169","F010945S"
"11170","F007008S"
"11171","A030049"
"11172","A030049A"
"11173","S004751"
"11174","C000339"
"11175","D029777R"
"11176","S014320"
"11177","A007788"
"11178","A005645"
"11179","A012321"
"11180","A012622"
"11181","A015623"
"11182","A011264"
"11183","A015351"
"11184","A015572"
"11185","L032675"
"11186","L032675"
"11187","L032675"
"11188","S026036"
"11189","D032344"
"11190","S024061"
"11191","S024259"
"11192","S024263"
"11193","S022687"
"11194","S024207"
"11195","A014963"
"11196","S014308"
"11197","S000914"
"11198","S012396"
"11199","S012415"
"11200","S001082"
"11201","C000617"
"11202","S001318"
"11203","S001426"
"11204","L031283"
"11205","A018840"
"11206","S016415"
"11207","F003716C"
"11208","S009115"
"11209","S018237"
"11210","S013922"
"11211","S010732"
"11212","C002443"
"11213","S013408"
"11214","A016361A"
"11215","A021160"
"11216","S010484"
"11217","A022698"
"11218","D031416R"
"11219","S013903"
"11220","A000577"
"11221","A013766"
"11222","A031558"
"11223","D031456R"
"11224","C003943"
"11225","S008183"
"11226","C003940"
"11227","S010836"
"11228","A025594"
"11229","A007074"
"11230","A005981"
"11231","C000271"
"11232","A030049"
"11233","A030049A"
"11234","A030049B"
"11235","S014734"
"11236","A008951"
"11237","F005530S"
"11238","F005529S"
"11239","F005511S"
"11240","A007340"
"11241","A025841"
"11242","A022465"
"11243","C003946"
"11244","A008929"
"11245","A028184"
"11246","A027873"
"11247","A009086"
"11248","C001921"
"11249","A012469B"
"11250","C000203"
"11251","A013520"
"11252","A029067"
"11253","C000205"
"11254","C000204"
"11255","C003934"
"11256","A029286"
"11257","S009574"
"11258","A017847"
"11259","S009674"
"11260","A024241"
"11261","A025249"
"11262","C001286"
"11263","A001036"
"11264","S009165"
"11265","C002446"
"11266","S014487"
"11267","A021722"
"11268","A023532"
"11269","A010506"
"11270","A015943"
"11271","A017245"
"11272","D029499R"
"11273","A022994"
"11274","S012531"
"11275","S000021"
"11276","A007988E"
"11277","A007988E"
"11278","A023228"
"11279","A023229"
"11280","C005578"
"11281","S004593"
"11282","A022969"
"11283","A025493"
"11284","C005353"
"11285","A019749C"
"11286","S000954"
"11287","A008178"
"11288","A004310"
"11289","A020017"
"11290","A004309"
"11291","D030616R"
"11292","S011536"
"11293","A012904B"
"11294","C005362"
"11295","A023366"
"11296","S004736"
"11297","A012036"
"11298","A012437"
"11299","S014581"
"11300","A021480"
"11301","A017767"
"11302","A026007"
"11303","S009088"
"11304","A012061"
"11305","S011527"
"11306","A011357"
"11307","F011018S"
"11308","A014951"
"11309","A015802"
"11310","A026613"
"11311","A011028"
"11312","C000232"
"11313","A021151"
"11314","S013329"
"11315","A009816"
"11316","A029478"
"11317","A029211"
"11318","A021821"
"11319","C002349"
"11320","S013352"
"11321","S025987"
"11322","S025988"
"11323","D032242"
"11324","S025015"
